""46a2df57-409e-410e-8e34-5d70dc9d49e1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Invercargill Airport""|""IVA""|10|1
""6363089a-29b9-494e-9d21-d8a8214a2585""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Tarras""|""TRS""|10|1
""25dc2840-1c9d-40cb-8455-654c11387cd6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Millbrook Resort Hotel (Arrowtown)""|""MBH""|10|1
""6d02d9a1-8508-4e5b-992c-40f05214c86c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Otago""|""OTG""|10|1
""53bf977a-f5bb-4a11-8762-7ebd4a43a9bc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Bay of Islands""|""BOI""|10|1
""c2cd441f-1bd7-4988-a369-5dea249d51b7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Northland""|""NTH""|10|1
""c06e3744-5bbc-4a49-9230-ce0d96f0247f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Rhythm & Vines Festival Entrance (Gisborne)""|""RAV""|10|1
""85fd46ee-1f4b-491c-a190-e66afee73bdb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Huntly""|""HLY""|10|1
""b982065d-5356-4b70-bf6b-2d8888daa671""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Cambridge""|""CBC""|10|1
""e32903b9-ab50-488d-8180-109c3f70dd06""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Tirau""|""TIR""|10|1
""c8c567fc-b307-488f-a164-daf287a9d090""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Putaruru""|""PUT""|10|1
""50e7cafb-1446-4a01-8025-eabf3ef29b2a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Tokoroa""|""TOK""|10|1
""ff490ef1-80e7-42f6-b504-df628eba089a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Turangi""|""TGI""|10|1
""e2ed49af-87e8-4dc1-a801-8aa5f75a75fd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Waiouru""|""WIR""|10|1
""ec1165d8-1942-4dca-a68e-9e75999a20a6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Bulls""|""BLS""|10|1
""7f29efbd-5862-47c5-b7af-d6ff21f65dec""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Levin""|""LVN""|10|1
""9ef54e32-277a-4f8c-aa12-696a83131702""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Porirua""|""PRO""|10|1
""e570ee3e-df27-4797-bb44-df9a6977df33""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Otaki""|""OTK""|10|1
""ac9c6c49-33db-4435-b169-6b01ca95b9ff""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Whakatane""|""WHK""|10|1
""b1a7a1ca-de32-4e8a-a848-7e3cbeeeb1d5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Opotiki""|""OPO""|10|1
""8b6d380d-4d8d-43f9-adb3-e188677985f0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Te Awamutu""|""TAW""|10|1
